Simulation no#,Line ,Load,Wind1,Wind2,Wind3,flag,Sequence
9121,Line 16 - 24,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9122,Line 26 - 28,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9123,Line 26 - 29,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9124,Line 28 - 29,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9125,Line 23 - 24,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9126,Line 22 - 23,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9127,Line 21 - 22,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9128,Line 03 - 18,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9129,Line 08 - 09,0.8,0.2,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '2.93')]"
,,,,,,,
9130,Line 07 - 08,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9131,Line 02 - 25,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9132,Line 01 - 02,0.8,0.2,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '2.70'), ('G 01', 'Out of Step', '2.77'), ('NSG_1', 'OverFrequency', '2.99')]"
,,,,,,,
9133,Line 25 - 26,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9134,Line 17 - 18,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9135,Line 26 - 27,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9136,Line 17 - 27,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9137,Line 16 - 17,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9138,Line 15 - 16,0.8,0.2,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '2.17')]"
,,,,,,,
9139,Line 14 - 15,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9140,Line 04 - 14,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9141,Line 03 - 04,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9142,Line 02 - 03,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9143,Line 01 - 39,0.8,0.2,0.4,0.8,3,Error
,,,,,,,
9144,Line 09 - 39,0.8,0.2,0.4,0.8,1,"[('NSG_2', 'OverVoltage', '3.01')]"
,,,,,,,
9145,Line 05 - 08,0.8,0.2,0.4,0.8,3,Error
,,,,,,,
9146,Line 05 - 06,0.8,0.2,0.4,0.8,0,[]
,,,,,,,
9147,Line 04 - 05,0.8,0.2,0.4,1,0,[]
,,,,,,,
9148,Line 06 - 07,0.8,0.2,0.4,1,0,[]
,,,,,,,
9149,Line 06 - 11,0.8,0.2,0.4,1,0,[]
,,,,,,,
9150,Line 10 - 11,0.8,0.2,0.4,1,0,[]
,,,,,,,
9151,Line 10 - 13,0.8,0.2,0.4,1,0,[]
,,,,,,,
9152,Line 13 - 14,0.8,0.2,0.4,1,0,[]
,,,,,,,
9153,Line 16 - 19,0.8,0.2,0.4,1,1,"[('G 05', 'Over-Speed', '1.84')]"
,,,,,,,
9154,Line 16 - 21,0.8,0.2,0.4,1,0,[]
,,,,,,,
9155,Line 16 - 24,0.8,0.2,0.4,1,0,[]
,,,,,,,
9156,Line 26 - 28,0.8,0.2,0.4,1,0,[]
,,,,,,,
9157,Line 26 - 29,0.8,0.2,0.4,1,0,[]
,,,,,,,
9158,Line 28 - 29,0.8,0.2,0.4,1,0,[]
,,,,,,,
9159,Line 23 - 24,0.8,0.2,0.4,1,0,[]
,,,,,,,
9160,Line 22 - 23,0.8,0.2,0.4,1,0,[]
,,,,,,,
9161,Line 21 - 22,0.8,0.2,0.4,1,0,[]
,,,,,,,
9162,Line 03 - 18,0.8,0.2,0.4,1,0,[]
,,,,,,,
9163,Line 08 - 09,0.8,0.2,0.4,1,1,"[('NSG_2', 'OverVoltage', '2.97')]"
,,,,,,,
9164,Line 07 - 08,0.8,0.2,0.4,1,3,Error
,,,,,,,
9165,Line 02 - 25,0.8,0.2,0.4,1,0,[]
,,,,,,,
9166,Line 01 - 02,0.8,0.2,0.4,1,3,Error
,,,,,,,
9167,Line 25 - 26,0.8,0.2,0.4,1,0,[]
,,,,,,,
9168,Line 17 - 18,0.8,0.2,0.4,1,0,[]
,,,,,,,
9169,Line 26 - 27,0.8,0.2,0.4,1,0,[]
,,,,,,,
9170,Line 17 - 27,0.8,0.2,0.4,1,0,[]
,,,,,,,
9171,Line 16 - 17,0.8,0.2,0.4,1,0,[]
,,,,,,,
9172,Line 15 - 16,0.8,0.2,0.4,1,1,"[('NSG_2', 'OverVoltage', '2.12')]"
,,,,,,,
9173,Line 14 - 15,0.8,0.2,0.4,1,0,[]
,,,,,,,
9174,Line 04 - 14,0.8,0.2,0.4,1,0,[]
,,,,,,,
9175,Line 03 - 04,0.8,0.2,0.4,1,0,[]
,,,,,,,
9176,Line 02 - 03,0.8,0.2,0.4,1,0,[]
,,,,,,,
9177,Line 01 - 39,0.8,0.2,0.4,1,1,"[('NSG_2', 'OverVoltage', '3.33')]"
,,,,,,,
9178,Line 09 - 39,0.8,0.2,0.4,1,1,"[('NSG_2', 'OverVoltage', '2.97')]"
,,,,,,,
9179,Line 05 - 08,0.8,0.2,0.4,1,0,[]
,,,,,,,
9180,Line 05 - 06,0.8,0.2,0.4,1,1,"[('NSG_2', 'OverVoltage', '2.04')]"
,,,,,,,
9181,Line 04 - 05,0.8,0.2,0.6,0,0,[]
,,,,,,,
9182,Line 06 - 07,0.8,0.2,0.6,0,0,[]
,,,,,,,
9183,Line 06 - 11,0.8,0.2,0.6,0,0,[]
,,,,,,,
9184,Line 10 - 11,0.8,0.2,0.6,0,0,[]
,,,,,,,
9185,Line 10 - 13,0.8,0.2,0.6,0,0,[]
,,,,,,,
9186,Line 13 - 14,0.8,0.2,0.6,0,0,[]
,,,,,,,
9187,Line 16 - 19,0.8,0.2,0.6,0,1,"[('G 05', 'Over-Speed', '1.76')]"
,,,,,,,
9188,Line 16 - 21,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.19')]"
,,,,,,,
9189,Line 16 - 24,0.8,0.2,0.6,0,0,[]
,,,,,,,
9190,Line 26 - 28,0.8,0.2,0.6,0,0,[]
,,,,,,,
9191,Line 26 - 29,0.8,0.2,0.6,0,0,[]
,,,,,,,
9192,Line 28 - 29,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.25')]"
,,,,,,,
9193,Line 23 - 24,0.8,0.2,0.6,0,0,[]
,,,,,,,
9194,Line 22 - 23,0.8,0.2,0.6,0,0,[]
,,,,,,,
9195,Line 21 - 22,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.30')]"
,,,,,,,
9196,Line 03 - 18,0.8,0.2,0.6,0,0,[]
,,,,,,,
9197,Line 08 - 09,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.78'), ('NSG_1', 'OverVoltage(1)', '2.95'), ('G 01', 'Out of Step', '8.13')]"
,,,,,,,
9198,Line 07 - 08,0.8,0.2,0.6,0,0,[]
,,,,,,,
9199,Line 02 - 25,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.16')]"
,,,,,,,
9200,Line 01 - 02,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.18'), ('NSG_1', 'OverVoltage(1)', '2.22'), ('G 01', 'Out of Step', '2.22')]"
,,,,,,,
9201,Line 25 - 26,0.8,0.2,0.6,0,0,[]
,,,,,,,
9202,Line 17 - 18,0.8,0.2,0.6,0,0,[]
,,,,,,,
9203,Line 26 - 27,0.8,0.2,0.6,0,0,[]
,,,,,,,
9204,Line 17 - 27,0.8,0.2,0.6,0,0,[]
,,,,,,,
9205,Line 16 - 17,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.36')]"
,,,,,,,
9206,Line 15 - 16,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.10')]"
,,,,,,,
9207,Line 14 - 15,0.8,0.2,0.6,0,0,[]
,,,,,,,
9208,Line 04 - 14,0.8,0.2,0.6,0,0,[]
,,,,,,,
9209,Line 03 - 04,0.8,0.2,0.6,0,0,[]
,,,,,,,
9210,Line 02 - 03,0.8,0.2,0.6,0,0,[]
,,,,,,,
9211,Line 01 - 39,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.32'), ('NSG_1', 'OverVoltage(1)', '2.37'), ('G 01', 'Out of Step', '2.38')]"
,,,,,,,
9212,Line 09 - 39,0.8,0.2,0.6,0,1,"[('NSG_2', 'OverVoltage', '2.86')]"
,,,,,,,
9213,Line 05 - 08,0.8,0.2,0.6,0,0,[]
,,,,,,,
9214,Line 05 - 06,0.8,0.2,0.6,0,0,[]
,,,,,,,
9215,Line 04 - 05,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9216,Line 06 - 07,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9217,Line 06 - 11,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9218,Line 10 - 11,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9219,Line 10 - 13,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9220,Line 13 - 14,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9221,Line 16 - 19,0.8,0.2,0.6,0.2,1,"[('G 05', 'Over-Speed', '1.78')]"
,,,,,,,
9222,Line 16 - 21,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9223,Line 16 - 24,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9224,Line 26 - 28,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9225,Line 26 - 29,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9226,Line 28 - 29,0.8,0.2,0.6,0.2,1,"[('NSG_2', 'OverVoltage', '2.31')]"
,,,,,,,
9227,Line 23 - 24,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9228,Line 22 - 23,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9229,Line 21 - 22,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9230,Line 03 - 18,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9231,Line 08 - 09,0.8,0.2,0.6,0.2,1,"[('NSG_2', 'OverVoltage', '2.86')]"
,,,,,,,
9232,Line 07 - 08,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9233,Line 02 - 25,0.8,0.2,0.6,0.2,1,"[('NSG_2', 'OverVoltage', '2.19')]"
,,,,,,,
9234,Line 01 - 02,0.8,0.2,0.6,0.2,1,"[('NSG_2', 'OverVoltage', '2.29'), ('NSG_1', 'OverVoltage(1)', '2.33'), ('G 01', 'Out of Step', '2.34'), ('NSG_3', 'OverFrequency', '2.54')]"
,,,,,,,
9235,Line 25 - 26,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9236,Line 17 - 18,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9237,Line 26 - 27,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9238,Line 17 - 27,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9239,Line 16 - 17,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9240,Line 15 - 16,0.8,0.2,0.6,0.2,1,"[('NSG_2', 'OverVoltage', '2.12')]"
,,,,,,,
9241,Line 14 - 15,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9242,Line 04 - 14,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9243,Line 03 - 04,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9244,Line 02 - 03,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9245,Line 01 - 39,0.8,0.2,0.6,0.2,1,"[('NSG_2', 'OverVoltage', '2.46'), ('NSG_1', 'OverVoltage(1)', '2.51'), ('G 01', 'Out of Step', '2.52'), ('NSG_3', 'OverFrequency', '2.73')]"
,,,,,,,
9246,Line 09 - 39,0.8,0.2,0.6,0.2,1,"[('NSG_2', 'OverVoltage', '2.90')]"
,,,,,,,
9247,Line 05 - 08,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9248,Line 05 - 06,0.8,0.2,0.6,0.2,0,[]
,,,,,,,
9249,Line 04 - 05,0.8,0.2,0.6,0.4,3,Error
,,,,,,,
9250,Line 06 - 07,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9251,Line 06 - 11,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9252,Line 10 - 11,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9253,Line 10 - 13,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9254,Line 13 - 14,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9255,Line 16 - 19,0.8,0.2,0.6,0.4,1,"[('G 05', 'Over-Speed', '1.80')]"
,,,,,,,
9256,Line 16 - 21,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9257,Line 16 - 24,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9258,Line 26 - 28,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9259,Line 26 - 29,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9260,Line 28 - 29,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9261,Line 23 - 24,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9262,Line 22 - 23,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9263,Line 21 - 22,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9264,Line 03 - 18,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9265,Line 08 - 09,0.8,0.2,0.6,0.4,1,"[('NSG_2', 'OverVoltage', '2.90')]"
,,,,,,,
9266,Line 07 - 08,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9267,Line 02 - 25,0.8,0.2,0.6,0.4,1,"[('NSG_2', 'OverVoltage', '2.27')]"
,,,,,,,
9268,Line 01 - 02,0.8,0.2,0.6,0.4,1,"[('NSG_2', 'OverVoltage', '2.40'), ('NSG_1', 'OverVoltage(1)', '2.45'), ('G 01', 'Out of Step', '2.46')]"
,,,,,,,
9269,Line 25 - 26,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9270,Line 17 - 18,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9271,Line 26 - 27,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9272,Line 17 - 27,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9273,Line 16 - 17,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9274,Line 15 - 16,0.8,0.2,0.6,0.4,1,"[('NSG_2', 'OverVoltage', '2.15')]"
,,,,,,,
9275,Line 14 - 15,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9276,Line 04 - 14,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9277,Line 03 - 04,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9278,Line 02 - 03,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9279,Line 01 - 39,0.8,0.2,0.6,0.4,1,"[('NSG_2', 'OverVoltage', '2.61'), ('NSG_1', 'OverVoltage(1)', '2.67'), ('G 01', 'Out of Step', '2.69')]"
,,,,,,,
9280,Line 09 - 39,0.8,0.2,0.6,0.4,1,"[('NSG_2', 'OverVoltage', '2.93')]"
,,,,,,,
9281,Line 05 - 08,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9282,Line 05 - 06,0.8,0.2,0.6,0.4,0,[]
,,,,,,,
9283,Line 04 - 05,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9284,Line 06 - 07,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9285,Line 06 - 11,0.8,0.2,0.6,0.6,1,"[('NSG_2', 'OverVoltage', '1.95'), ('G 01', 'Out of Step', '2.18'), ('NSG_1', 'OverVoltage(1)', '2.29'), ('NSG_3', 'OverVoltage(2)', '2.29')]"
,,,,,,,
9286,Line 10 - 11,0.8,0.2,0.6,0.6,3,Error
,,,,,,,
9287,Line 10 - 13,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9288,Line 13 - 14,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9289,Line 16 - 19,0.8,0.2,0.6,0.6,1,"[('G 05', 'Over-Speed', '1.82')]"
,,,,,,,
9290,Line 16 - 21,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9291,Line 16 - 24,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9292,Line 26 - 28,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9293,Line 26 - 29,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9294,Line 28 - 29,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9295,Line 23 - 24,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9296,Line 22 - 23,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9297,Line 21 - 22,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9298,Line 03 - 18,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9299,Line 08 - 09,0.8,0.2,0.6,0.6,1,"[('NSG_2', 'OverVoltage', '2.93')]"
,,,,,,,
9300,Line 07 - 08,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9301,Line 02 - 25,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9302,Line 01 - 02,0.8,0.2,0.6,0.6,1,"[('NSG_2', 'OverVoltage', '2.54'), ('G 01', 'Out of Step', '2.60')]"
,,,,,,,
9303,Line 25 - 26,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9304,Line 17 - 18,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9305,Line 26 - 27,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9306,Line 17 - 27,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9307,Line 16 - 17,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9308,Line 15 - 16,0.8,0.2,0.6,0.6,1,"[('NSG_2', 'OverVoltage', '2.21')]"
,,,,,,,
9309,Line 14 - 15,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9310,Line 04 - 14,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9311,Line 03 - 04,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9312,Line 02 - 03,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9313,Line 01 - 39,0.8,0.2,0.6,0.6,1,"[('NSG_2', 'OverVoltage', '2.83'), ('NSG_1', 'OverVoltage(1)', '2.91'), ('G 01', 'Out of Step', '2.93')]"
,,,,,,,
9314,Line 09 - 39,0.8,0.2,0.6,0.6,1,"[('NSG_2', 'OverVoltage', '2.97')]"
,,,,,,,
9315,Line 05 - 08,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9316,Line 05 - 06,0.8,0.2,0.6,0.6,0,[]
,,,,,,,
9317,Line 04 - 05,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9318,Line 06 - 07,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9319,Line 06 - 11,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9320,Line 10 - 11,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9321,Line 10 - 13,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9322,Line 13 - 14,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9323,Line 16 - 19,0.8,0.2,0.6,0.8,1,"[('G 05', 'Over-Speed', '1.86'), ('Load 23A_UF', '80.03'), ('Load 21A_UF', '80.03'), ('Load 24A_UF', '80.03'), ('Load 25A_UF', '80.03'), ('Load 29A_UF', '80.03'), ('Load 16A_UF', '80.03'), ('Load 28A_UF', '80.03'), ('Load 26A_UF', '80.03'), ('Load 27A_UF', '80.03'), ('Load 18A_UF', '80.03'), ('Load 15A_UF', '80.03'), ('Load 03A_UF', '80.03'), ('Load 04A_UF', '80.03'), ('Load 12A_UF', '80.04'), ('Load 08A_UF', '80.04'), ('Load 07A_UF', '80.04')]"
,,,,,,,
9324,Line 16 - 21,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9325,Line 16 - 24,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9326,Line 26 - 28,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9327,Line 26 - 29,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9328,Line 28 - 29,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9329,Line 23 - 24,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9330,Line 22 - 23,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9331,Line 21 - 22,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9332,Line 03 - 18,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9333,Line 08 - 09,0.8,0.2,0.6,0.8,1,"[('NSG_2', 'OverVoltage', '2.93')]"
,,,,,,,
9334,Line 07 - 08,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9335,Line 02 - 25,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9336,Line 01 - 02,0.8,0.2,0.6,0.8,1,"[('NSG_2', 'OverVoltage', '2.63'), ('G 01', 'Out of Step', '2.71')]"
,,,,,,,
9337,Line 25 - 26,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9338,Line 17 - 18,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9339,Line 26 - 27,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9340,Line 17 - 27,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9341,Line 16 - 17,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9342,Line 15 - 16,0.8,0.2,0.6,0.8,1,"[('NSG_2', 'OverVoltage', '2.16')]"
,,,,,,,
9343,Line 14 - 15,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9344,Line 04 - 14,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9345,Line 03 - 04,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9346,Line 02 - 03,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9347,Line 01 - 39,0.8,0.2,0.6,0.8,1,"[('NSG_2', 'OverVoltage', '3.15'), ('NSG_1', 'OverVoltage(1)', '3.24'), ('G 01', 'Out of Step', '3.27')]"
,,,,,,,
9348,Line 09 - 39,0.8,0.2,0.6,0.8,1,"[('NSG_2', 'OverVoltage', '2.97')]"
,,,,,,,
9349,Line 05 - 08,0.8,0.2,0.6,0.8,1,"[('NSG_2', 'OverVoltage', '2.17')]"
,,,,,,,
9350,Line 05 - 06,0.8,0.2,0.6,0.8,0,[]
,,,,,,,
9351,Line 04 - 05,0.8,0.2,0.6,1,0,[]
,,,,,,,
9352,Line 06 - 07,0.8,0.2,0.6,1,0,[]
,,,,,,,
9353,Line 06 - 11,0.8,0.2,0.6,1,3,Error
,,,,,,,
9354,Line 10 - 11,0.8,0.2,0.6,1,0,[]
,,,,,,,
9355,Line 10 - 13,0.8,0.2,0.6,1,0,[]
,,,,,,,
9356,Line 13 - 14,0.8,0.2,0.6,1,0,[]
,,,,,,,
9357,Line 16 - 19,0.8,0.2,0.6,1,1,"[('G 05', 'Over-Speed', '1.88'), ('Load 23A_UF', '25.25'), ('Load 21A_UF', '25.26'), ('Load 24A_UF', '25.26'), ('Load 16A_UF', '25.26'), ('Load 15A_UF', '25.26'), ('Load 12A_UF', '25.27')]"
,,,,,,,
9358,Line 16 - 21,0.8,0.2,0.6,1,0,[]
,,,,,,,
9359,Line 16 - 24,0.8,0.2,0.6,1,0,[]
,,,,,,,
9360,Line 26 - 28,0.8,0.2,0.6,1,0,[]
,,,,,,,
9361,Line 26 - 29,0.8,0.2,0.6,1,0,[]
,,,,,,,
9362,Line 28 - 29,0.8,0.2,0.6,1,0,[]
,,,,,,,
9363,Line 23 - 24,0.8,0.2,0.6,1,0,[]
,,,,,,,
9364,Line 22 - 23,0.8,0.2,0.6,1,0,[]
,,,,,,,
9365,Line 21 - 22,0.8,0.2,0.6,1,0,[]
,,,,,,,
9366,Line 03 - 18,0.8,0.2,0.6,1,0,[]
,,,,,,,
9367,Line 08 - 09,0.8,0.2,0.6,1,1,"[('NSG_2', 'OverVoltage', '2.97')]"
,,,,,,,
9368,Line 07 - 08,0.8,0.2,0.6,1,0,[]
,,,,,,,
9369,Line 02 - 25,0.8,0.2,0.6,1,0,[]
,,,,,,,
9370,Line 01 - 02,0.8,0.2,0.6,1,1,"[('NSG_2', 'OverVoltage', '2.77'), ('G 01', 'Out of Step', '2.86')]"
,,,,,,,
9371,Line 25 - 26,0.8,0.2,0.6,1,0,[]
,,,,,,,
9372,Line 17 - 18,0.8,0.2,0.6,1,0,[]
,,,,,,,
9373,Line 26 - 27,0.8,0.2,0.6,1,0,[]
,,,,,,,
9374,Line 17 - 27,0.8,0.2,0.6,1,0,[]
,,,,,,,
9375,Line 16 - 17,0.8,0.2,0.6,1,0,[]
,,,,,,,
9376,Line 15 - 16,0.8,0.2,0.6,1,0,[]
,,,,,,,
9377,Line 14 - 15,0.8,0.2,0.6,1,0,[]
,,,,,,,
9378,Line 04 - 14,0.8,0.2,0.6,1,0,[]
,,,,,,,
9379,Line 03 - 04,0.8,0.2,0.6,1,0,[]
,,,,,,,
9380,Line 02 - 03,0.8,0.2,0.6,1,0,[]
,,,,,,,
9381,Line 01 - 39,0.8,0.2,0.6,1,1,"[('NSG_2', 'OverVoltage', '3.45')]"
,,,,,,,
9382,Line 09 - 39,0.8,0.2,0.6,1,1,"[('NSG_2', 'OverVoltage', '2.97')]"
,,,,,,,
9383,Line 05 - 08,0.8,0.2,0.6,1,0,[]
,,,,,,,
9384,Line 05 - 06,0.8,0.2,0.6,1,0,[]
,,,,,,,
9385,Line 04 - 05,0.8,0.2,0.8,0,0,[]
,,,,,,,
9386,Line 06 - 07,0.8,0.2,0.8,0,0,[]
,,,,,,,
9387,Line 06 - 11,0.8,0.2,0.8,0,0,[]
,,,,,,,
9388,Line 10 - 11,0.8,0.2,0.8,0,0,[]
,,,,,,,
9389,Line 10 - 13,0.8,0.2,0.8,0,0,[]
,,,,,,,
9390,Line 13 - 14,0.8,0.2,0.8,0,0,[]
,,,,,,,
9391,Line 16 - 19,0.8,0.2,0.8,0,1,"[('G 05', 'Over-Speed', '1.78')]"
,,,,,,,
9392,Line 16 - 21,0.8,0.2,0.8,0,0,[]
,,,,,,,
9393,Line 16 - 24,0.8,0.2,0.8,0,0,[]
,,,,,,,
9394,Line 26 - 28,0.8,0.2,0.8,0,0,[]
,,,,,,,
9395,Line 26 - 29,0.8,0.2,0.8,0,0,[]
,,,,,,,
9396,Line 28 - 29,0.8,0.2,0.8,0,1,"[('NSG_2', 'OverVoltage', '2.28')]"
,,,,,,,
9397,Line 23 - 24,0.8,0.2,0.8,0,0,[]
,,,,,,,
9398,Line 22 - 23,0.8,0.2,0.8,0,0,[]
,,,,,,,
9399,Line 21 - 22,0.8,0.2,0.8,0,0,[]
,,,,,,,
9400,Line 03 - 18,0.8,0.2,0.8,0,0,[]
,,,,,,,
9401,Line 08 - 09,0.8,0.2,0.8,0,1,"[('NSG_2', 'OverVoltage', '2.79'), ('NSG_1', 'OverVoltage(1)', '3.00'), ('G 01', 'Out of Step', '10.27')]"
,,,,,,,
9402,Line 07 - 08,0.8,0.2,0.8,0,0,[]
,,,,,,,
9403,Line 02 - 25,0.8,0.2,0.8,0,1,"[('NSG_2', 'OverVoltage', '2.17')]"
,,,,,,,
9404,Line 01 - 02,0.8,0.2,0.8,0,1,"[('NSG_2', 'OverVoltage', '2.20'), ('NSG_1', 'OverVoltage(1)', '2.24'), ('G 01', 'Out of Step', '2.24')]"
,,,,,,,
9405,Line 25 - 26,0.8,0.2,0.8,0,0,[]
,,,,,,,
9406,Line 17 - 18,0.8,0.2,0.8,0,0,[]
,,,,,,,
