"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_1', 'UnderFrequency'),('NSG_3', 'UnderFrequency(2)'),('G 01', 'Under-Speed'),('G 04', 'Under-Speed'),('G 08', 'Under-Speed'),('G 05', 'Under-Speed'),('G 10', 'Under-Speed'),('G 02', 'UV'),('G 03', 'UV')]",1,343,16165-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,344,16332-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 09', 'Over-Speed'),('G 03', 'UV'),('G 02', 'UV'),('NSG_1', 'UnderVoltage'),('G 04', 'UV'),('G 05', 'UV'),('G 10', 'UV'),('G 08', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed')]",1,345,16335-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,346,16369-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('G 03', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_A'),('Load_B'),('G 02', 'UV'),('G 05', 'UV'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_B'),('Load_A'),('Load_C'),('Load_A'),('Load_D'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('G 04', 'UV'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_B'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('Load_B'),('Load_D'),('Load_D'),('G 08', 'UV'),('G 10', 'UV'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,347,16539-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,348,16774-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('G 07', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D')]",1,349,16830-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('G 04', 'UV'),('G 07', 'UV'),('G 03', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_D'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_B'),('Load_B'),('Load_A'),('Load_C'),('Load_C'),('Load_C'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_B'),('Load_D'),('G 02', 'UV'),('G 06', 'UV'),('NSG_1', 'UnderVoltage'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed'),('G 05', 'Under-Speed'),('G 08', 'UV'),('G 10', 'UV')]",1,350,16944-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Out of Step'),('G 09', 'Over-Speed'),('NSG_1', 'UnderVoltage'),('G 04', 'UV'),('G 05', 'UV'),('G 08', 'UV'),('G 10', 'UV')]",1,351,17151-
"[('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('G 03', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_3', 'UnderFrequency'),('NSG_1', 'UnderFrequency(1)'),('G 01', 'Under-Speed'),('G 04', 'UV'),('G 02', 'UV'),('G 08', 'UV'),('G 10', 'UV'),('G 05', 'UV')]",1,352,17185-
"[('NSG_1', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(1)')]",1,353,17236-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('G 03', 'UV'),('Load_A'),('Load_B'),('G 02', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_A'),('Load_C'),('Load_A'),('G 04', 'UV'),('G 05', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_C'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_B'),('Load_B'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_A'),('Load_B'),('NSG_1', 'UnderVoltage'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 10', 'UV'),('G 08', 'UV'),('G 01', 'Under-Speed')]",1,354,17355-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,355,17389-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('G 04', 'UV'),('G 06', 'UV'),('G 03', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 02', 'UV'),('G 10', 'UV'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'Out of Step'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Out of Step')]",1,356,17559-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(1)'),('NSG_1', 'OverVoltage(2)')]",1,357,17712-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load_A'),('Load_A'),('Load_A')]",1,358,17763-
"[('G 04', 'Over-Speed'),('G 10', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 05', 'Under-Speed'),('G 09', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_D'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_D'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_A'),('Load_D'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_B'),('Load_D'),('Load_C'),('Load_D'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('NSG_2', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('G 08', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('NSG_3', 'UnderVoltage(2)'),('G 01', 'Under-Speed')]",1,359,17850-
"[('G 09', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,360,17964-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('NSG_1', 'UnderFrequency'),('G 01', 'Under-Speed'),('G 02', 'Under-Speed'),('G 03', 'Under-Speed'),('G 04', 'Under-Speed'),('G 05', 'Under-Speed'),('G 08', 'Under-Speed'),('G 10', 'Under-Speed')]",1,361,18375-
"[('NSG_1', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,362,19599-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,363,20208-
"[('NSG_2', 'UnderFrequency')]",1,364,20367-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,365,21058-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('G 02', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed'),('G 09', 'Over-Speed'),('G 10', 'Over-Speed'),('G 03', 'Under-Speed'),('G 04', 'Under-Speed'),('G 07', 'Under-Speed'),('G 08', 'Under-Speed'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage(1)')]",1,366,21372-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('G 03', 'UV'),('NSG_3', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,367,22494-
"[('NSG_2', 'OverVoltage'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,368,22505-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,369,22675-
"[('G 10', 'Over-Speed'),('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('G 01', 'Under-Speed'),('NSG_2', 'UnderVoltage'),('NSG_3', 'UnderVoltage(1)'),('G 07', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 08', 'Under-Speed'),('G 09', 'Under-Speed'),('G 04', 'UV'),('G 06', 'UV'),('G 05', 'UV')]",1,370,22679-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,371,23171-
"[('G 02', 'UV'),('G 03', 'UV'),('G 09', 'UV'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('G 10', 'Over-Speed'),('G 08', 'Over-Speed'),('NSG_1', 'UnderVoltage'),('G 04', 'UV'),('G 05', 'UV'),('Load_B'),('Load_C'),('Load_D'),('G 06', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 07', 'Over-Speed'),('NSG_3', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed')]",1,372,23394-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 10', 'Over-Speed'),('G 08', 'Over-Speed'),('G 03', 'Over-Speed'),('G 02', 'Over-Speed'),('G 09', 'Over-Speed'),('NSG_1', 'UnderVoltage'),('NSG_2', 'UnderVoltage(1)'),('NSG_3', 'UnderVoltage(2)'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('Load_D'),('G 01', 'Under-Speed')]",1,373,23495-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage'),('G 03', 'UV'),('NSG_1', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,374,23514-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(4)')]",1,375,23579-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'UnderVoltage'),('G 01', 'Under-Speed'),('NSG_2', 'UnderVoltage(1)'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,376,23695-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage')]",1,377,23854-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('G 10', 'Over-Speed'),('G 02', 'Under-Speed'),('G 09', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_A'),('Load_D'),('Load_B'),('Load_B'),('Load_C'),('Load_A'),('Load_D'),('Load_C'),('Load_A'),('Load_B'),('Load_D'),('Load_C'),('Load_A'),('Load_B'),('Load_A'),('Load_D'),('G 08', 'Over-Speed'),('G 07', 'Over-Speed'),('Load_B'),('Load_C'),('Load_A'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 04', 'Over-Speed'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('G 05', 'Over-Speed'),('G 03', 'UV'),('G 06', 'Over-Speed'),('NSG_3', 'UnderVoltage(2)')]",1,378,23933-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverFrequency'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,379,24055-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('G 01', 'Under-Speed'),('G 03', 'UV'),('G 02', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('G 04', 'UV'),('G 05', 'UV'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_A'),('G 08', 'UV'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('G 10', 'UV')]",1,380,24291-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('G 09', 'UV'),('G 03', 'UV'),('G 02', 'UV'),('G 04', 'UV'),('G 08', 'UV'),('G 10', 'UV'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_C'),('Load_C'),('Load_D'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 05', 'Over-Speed'),('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 01', 'Under-Speed')]",1,381,24325-
"[('G 04', 'Over-Speed'),('Load_A'),('Load_B'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_A'),('Load_C'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B'),('Load_B')]",1,382,24351-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 03', 'UV'),('G 04', 'UV'),('G 02', 'UV'),('Load_B'),('Load_A'),('Load_A'),('Load_B'),('Load_A'),('Load_C'),('Load_B'),('Load_C'),('Load_D'),('Load_D'),('G 05', 'UV'),('Load_A'),('Load_A'),('Load_B'),('Load_B'),('Load_A'),('Load_B'),('Load_C'),('Load_C'),('Load_C'),('Load_D'),('Load_C'),('Load_D'),('Load_A'),('Load_D'),('Load_A'),('Load_B'),('Load_C'),('Load_D'),('G 10', 'UV'),('G 08', 'UV'),('G 01', 'Under-Speed'),('NSG_3', 'UnderVoltage(2)')]",1,383,24359-
"[('NSG_2', 'OverVoltage'),('Load_A'),('Load_A'),('Load_A'),('Load_A')]",1,384,24461-
