"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 26A_UF'),('G 09', 'UV')]",1,700,27997-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 18A_UF'),('Load 23A_UF')]",1,701,28008-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 12A_UF')]",1,702,28028-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 08A_UF')]",1,703,28041-
"[('NSG_1', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 03A_UF')]",1,704,28167-
"[('NSG_1', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 12A_UF')]",1,705,28235-
"[('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverFrequency')]",1,706,28252-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 20A_UF'),('Load 08A_UF')]",1,707,28266-
"[('NSG_1', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_3', 'OverVoltage(1)'),('Load 08A_UF'),('Load 04A_UF')]",1,708,28271-
"[('G 01', 'Under-Speed'),('NSG_1', 'OverFrequency')]",1,709,28339-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,710,28397-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('Load 23A_UF'),('G 06', 'UV')]",1,711,28439-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('Load 23A_UF'),('Load 20A_UF'),('Load 12A_UF')]",1,712,28473-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'OverVoltage(1)'),('NSG_3', 'OverVoltage(2)'),('Load 04A_UF')]",1,713,28509-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 03A_UF'),('Load 08A_UF')]",1,714,28538-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 03', 'UV'),('G 02', 'UV')]",1,715,28575-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 03', 'UV'),('G 02', 'UV'),('Load 12A_UF')]",1,716,28579-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,717,28601-
"[('NSG_2', 'OverVoltage'),('Load 21A_UF'),('Load 23A_UF'),('Load 20A_UF'),('Load 08A_UF')]",1,718,28602-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 23A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,719,28605-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('Load 29A_UF'),('G 03', 'UV')]",1,720,28609-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 20A_UF'),('Load 07A_UF')]",1,721,28611-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('NSG_3', 'UnderFrequency'),('Load 29A_UF')]",1,722,28660-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 07', 'UV'),('Load 08A_UF'),('Load 07A_UF')]",1,723,28677-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 03A_UF'),('Load 25A_UF')]",1,724,28703-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 23A_UF'),('Load 15A_UF')]",1,725,28708-
"[('NSG_2', 'OverVoltage'),('Load 21A_UF'),('Load 20A_UF'),('Load 23A_UF'),('Load 24A_UF')]",1,726,28772-
"[('G 06', 'UV'),('G 07', 'UV'),('G 02', 'UV'),('G 03', 'UV'),('Load 23A_UF')]",1,727,28779-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 09', 'UV'),('G 08', 'UV'),('G 10', 'Over-Speed')]",1,728,28789-
"[('NSG_2', 'OverVoltage'),('Load 03A_UF'),('Load 08A_UF'),('Load 04A_UF'),('Load 25A_UF')]",1,729,28806-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 03A_UF')]",1,730,28809-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 08A_UF'),('Load 18A_UF'),('Load 03A_UF')]",1,731,28823-
"[('G 04', 'Over-Speed'),('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 23A_UF'),('Load 07A_UF')]",1,732,28839-
"[('G 04', 'Over-Speed'),('Load 20A_UF'),('Load 20B_UF'),('Load 20C_UF'),('Load 28A_UF')]",1,733,28907-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 18A_UF')]",1,734,28976-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 04A_UF'),('Load 07A_UF'),('Load 15A_UF')]",1,735,28994-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Under-Speed'),('Load 25A_UF'),('Load 12A_UF')]",1,736,29000-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF'),('Load 20A_UF')]",1,737,29010-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 20A_UF'),('Load 28A_UF'),('Load 23A_UF')]",1,738,29013-
"[('G 06', 'Over-Speed'),('G 07', 'Over-Speed'),('NSG_2', 'OverVoltage'),('Load 26A_UF'),('G 09', 'UV')]",1,739,29017-
"[('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF'),('Load 23A_UF'),('Load 25A_UF')]",1,740,29082-
"[('NSG_2', 'OverVoltage'),('Load 03A_UF'),('Load 25A_UF'),('Load 21A_UF'),('Load 18A_UF')]",1,741,29180-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF'),('Load 03A_UF')]",1,742,29183-
"[('G 09', 'Over-Speed'),('Load 12A_UF'),('Load 20A_UF'),('Load 15A_UF'),('Load 16A_UF')]",1,743,29218-
"[('G 07', 'Over-Speed'),('G 06', 'Over-Speed'),('G 09', 'UV'),('Load 29A_UF'),('Load 28A_UF')]",1,744,29221-
"[('NSG_2', 'OverVoltage'),('Load 08A_UF'),('Load 03A_UF'),('Load 07A_UF'),('Load 18A_UF')]",1,745,29225-
"[('NSG_2', 'OverVoltage'),('G 09', 'UV'),('Load 29A_UF'),('Load 29B_UF'),('Load 20A_UF')]",1,746,29286-
"[('NSG_2', 'OverVoltage'),('G 01', 'Under-Speed'),('NSG_1', 'UnderFrequency')]",1,747,29374-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,748,29383-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 26A_UF'),('Load 28A_UF'),('Load 03A_UF')]",1,749,29859-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 12A_UF')]",1,750,29932-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 28A_UF'),('Load 29A_UF'),('Load 26A_UF')]",1,751,30029-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF'),('Load 04A_UF')]",1,752,30063-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 26A_UF'),('Load 23A_UF'),('Load 27A_UF')]",1,753,30165-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 23A_UF'),('Load 08A_UF'),('Load 28A_UF')]",1,754,30199-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 29A_UF'),('Load 21A_UF'),('Load 28A_UF')]",1,755,30238-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 25A_UF'),('Load 03A_UF')]",1,756,30382-
"[('NSG_2', 'UnderFrequency'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF')]",1,757,30516-
"[('NSG_2', 'OverVoltage'),('Load 12A_UF'),('Load 04A_UF'),('Load 07A_UF'),('Load 08A_UF')]",1,758,30518-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 25A_UF'),('Load 20A_UF')]",1,759,30552-
"[('NSG_2', 'OverVoltage'),('G 02', 'UV'),('G 01', 'Out of Step'),('G 03', 'UV'),('NSG_3', 'UnderVoltage')]",1,760,30563-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 03A_UF')]",1,761,30578-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 20A_UF'),('Load 21A_UF')]",1,762,30586-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 23A_UF'),('Load 21A_UF')]",1,763,30597-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 27A_UF'),('Load 04A_UF')]",1,764,30598-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 08A_UF'),('Load 03A_UF'),('Load 29A_UF')]",1,765,30748-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 12A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,766,30879-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 12A_UF'),('Load 24A_UF')]",1,767,30952-
"[('G 05', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF'),('Load 12A_UF')]",1,768,30981-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 20A_UF'),('Load 12A_UF')]",1,769,30986-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF')]",1,770,31083-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 12A_UF'),('Load 26A_UF')]",1,771,31253-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 24A_UF'),('Load 29A_UF')]",1,772,31258-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 07A_UF'),('Load 25A_UF')]",1,773,31415-
"[('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage')]",1,774,31583-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 26A_UF'),('Load 03A_UF'),('Load 28A_UF')]",1,775,31618-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 07A_UF'),('Load 25A_UF'),('Load 03A_UF')]",1,776,31734-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 04A_UF'),('Load 18A_UF')]",1,777,31788-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 29A_UF'),('Load 03A_UF'),('Load 04A_UF')]",1,778,31938-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 21A_UF'),('Load 24A_UF')]",1,779,31972-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 18A_UF'),('Load 04A_UF')]",1,780,32001-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 21A_UF'),('Load 12A_UF'),('Load 20A_UF')]",1,781,32006-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 04A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,782,32108-
"[('G 05', 'Over-Speed'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF'),('Load 29A_UF')]",1,783,32137-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 04A_UF'),('Load 12A_UF')]",1,784,32307-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 23A_UF'),('Load 18A_UF')]",1,785,32341-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 23A_UF'),('Load 21A_UF')]",1,786,32375-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 23A_UF'),('Load 04A_UF'),('Load 21A_UF')]",1,787,32409-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderFrequency'),('NSG_3', 'OverVoltage(1)'),('Load 20A_UF')]",1,788,32623-
"[('NSG_2', 'OverVoltage'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage')]",1,789,32728-
"[('NSG_2', 'OverVoltage'),('Load 25A_UF'),('Load 03A_UF'),('Load 26A_UF'),('Load 18A_UF')]",1,790,32808-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 07A_UF'),('Load 23A_UF')]",1,791,32856-
"[('NSG_2', 'OverVoltage'),('G 02', 'UV'),('G 03', 'UV'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency')]",1,792,32864-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 25A_UF')]",1,793,32898-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 23A_UF'),('Load 21A_UF')]",1,794,32963-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 12A_UF'),('Load 26A_UF')]",1,795,33123-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 04A_UF'),('Load 08A_UF')]",1,796,33128-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 07A_UF'),('Load 12A_UF')]",1,797,33225-
"[('G 09', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 03A_UF'),('Load 25A_UF')]",1,798,33264-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF'),('Load 23A_UF')]",1,799,33361-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,800,33599-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 16A_UF')]",1,801,33646-
"[('G 05', 'Over-Speed'),('Load 04A_UF'),('Load 03A_UF'),('Load 12A_UF'),('Load 15A_UF')]",1,802,33803-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 08A_UF'),('Load 03A_UF'),('Load 07A_UF')]",1,803,33808-
"[('NSG_2', 'OverVoltage'),('G 02', 'UV'),('G 03', 'UV'),('NSG_1', 'UnderVoltage'),('G 01', 'Out of Step')]",1,804,33884-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 08A_UF'),('Load 29A_UF'),('Load 28A_UF')]",1,805,33910-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('NSG_1', 'UnderVoltage(1)'),('Load 29A_UF')]",1,806,33997-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('Load 29A_UF'),('Load 28A_UF')]",1,807,33998-
"[('G 01', 'Out of Step'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 07A_UF')]",1,808,34054-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 08A_UF'),('Load 07A_UF')]",1,809,34083-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 12A_UF'),('Load 07A_UF')]",1,810,34099-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 24A_UF'),('Load 20A_UF'),('Load 16A_UF')]",1,811,34117-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 20A_UF'),('Load 12A_UF')]",1,812,34153-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 12A_UF'),('Load 29A_UF'),('Load 07A_UF')]",1,813,34177-
"[('G 05', 'Over-Speed'),('Load 23A_UF'),('Load 08A_UF'),('Load 21A_UF'),('Load 07A_UF')]",1,814,34279-
"[('G 09', 'Over-Speed'),('Load 08A_UF'),('Load 04A_UF'),('Load 07A_UF'),('Load 23A_UF')]",1,815,34284-
"[('G 02', 'UV'),('NSG_3', 'UnderVoltage'),('Load 07A_UF'),('Load 08A_UF'),('Load 04A_UF')]",1,816,34377-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 04A_UF'),('Load 03A_UF'),('Load 25A_UF')]",1,817,34551-
"[('G 05', 'Over-Speed'),('Load 29A_UF'),('Load 23A_UF'),('Load 12A_UF'),('Load 28A_UF')]",1,818,34653-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverFrequency'),('Load 25A_UF'),('Load 29A_UF')]",1,819,34663-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('G 02', 'Over-Speed'),('G 03', 'Over-Speed'),('G 04', 'Over-Speed')]",1,820,34666-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 16A_UF'),('Load 24A_UF')]",1,821,34726-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 16A_UF'),('Load 07A_UF')]",1,822,34760-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,823,34794-
"[('G 01', 'Out of Step'),('NSG_2', 'OverVoltage'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 16A_UF')]",1,824,34870-
"[('NSG_2', 'OverVoltage'),('NSG_3', 'OverVoltage(1)'),('G 03', 'Over-Speed'),('G 02', 'UV'),('G 01', 'Out of Step')]",1,825,34883-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 07A_UF')]",1,826,34938-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'OverVoltage(1)'),('NSG_1', 'UnderVoltage(1)'),('Load 07A_UF')]",1,827,35006-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage'),('Load 25A_UF'),('Load 23A_UF')]",1,828,35108-
"[('G 02', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('G 03', 'UV'),('NSG_1', 'UnderVoltage')]",1,829,35119-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 29A_UF'),('Load 23A_UF')]",1,830,35173-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('NSG_3', 'UnderFrequency'),('Load 25A_UF')]",1,831,35188-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('Load 12A_UF'),('Load 04A_UF')]",1,832,35190-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 07A_UF'),('Load 08A_UF'),('Load 12A_UF')]",1,833,35307-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage'),('Load 07A_UF'),('Load 08A_UF')]",1,834,35312-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderFrequency'),('G 02', 'UV'),('G 03', 'UV')]",1,835,35323-
"[('NSG_2', 'OverVoltage'),('Load 20A_UF'),('Load 12A_UF'),('Load 15A_UF'),('Load 07A_UF')]",1,836,35341-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 24A_UF'),('Load 28A_UF')]",1,837,35375-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,838,35409-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 24A_UF')]",1,839,35443-
"[('G 02', 'Over-Speed'),('Load 08B_UF'),('Load 08C_UF'),('Load 08A_UF'),('Load 08D_UF')]",1,840,35531-
"[('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 29A_UF'),('Load 28A_UF')]",1,841,35652-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 07A_UF'),('Load 23A_UF'),('Load 08A_UF')]",1,842,35673-
"[('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 24A_UF'),('Load 23A_UF')]",1,843,35686-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 21A_UF'),('Load 23A_UF'),('Load 16A_UF')]",1,844,35746-
"[('G 09', 'Over-Speed'),('Load 20A_UF'),('Load 16A_UF'),('Load 07A_UF'),('Load 12A_UF')]",1,845,35814-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 04A_UF')]",1,846,35856-
"[('G 09', 'Over-Speed'),('Load 25A_UF'),('Load 03A_UF'),('Load 29A_UF'),('Load 08A_UF')]",1,847,35916-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('Load 26A_UF'),('Load 27A_UF')]",1,848,35924-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('G 01', 'Out of Step')]",1,849,35958-
"[('NSG_2', 'OverVoltage'),('G 02', 'UV'),('G 03', 'UV'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)')]",1,850,35969-
"[('G 05', 'Over-Speed'),('Load 04A_UF'),('Load 03A_UF'),('Load 25A_UF'),('Load 18A_UF')]",1,851,35979-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 07A_UF'),('Load 08A_UF')]",1,852,36023-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('Load 23A_UF'),('Load 21A_UF')]",1,853,36072-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('G 02', 'UV'),('G 03', 'UV')]",1,854,36128-
"[('G 02', 'UV'),('G 03', 'UV'),('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage')]",1,855,36139-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 23A_UF'),('Load 20A_UF')]",1,856,36208-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 26A_UF'),('Load 20A_UF')]",1,857,36212-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage'),('Load 08A_UF'),('Load 07A_UF')]",1,858,36332-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 23A_UF'),('Load 29A_UF')]",1,859,36378-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 25A_UF')]",1,860,36395-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('Load 20A_UF'),('Load 12A_UF')]",1,861,36397-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('Load 23A_UF'),('Load 28A_UF')]",1,862,36480-
"[('G 01', 'Out of Step'),('NSG_2', 'OverFrequency'),('NSG_3', 'UnderVoltage'),('NSG_1', 'UnderVoltage(1)'),('Load 20A_UF')]",1,863,36502-
"[('G 01', 'Out of Step'),('NSG_1', 'UnderFrequency'),('NSG_3', 'OverVoltage')]",1,864,36513-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('G 09', 'UV'),('Load 29A_UF')]",1,865,36533-
"[('NSG_2', 'OverVoltage'),('Load 29A_UF'),('Load 28A_UF'),('Load 03A_UF'),('Load 18A_UF')]",1,866,36535-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderVoltage'),('Load 12A_UF'),('Load 07A_UF')]",1,867,36536-
"[('NSG_1', 'UnderFrequency'),('Load 23A_UF'),('Load 20A_UF'),('Load 12A_UF'),('Load 21A_UF')]",1,868,36551-
"[('G 09', 'Over-Speed'),('Load 23A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 21A_UF')]",1,869,36562-
"[('NSG_2', 'OverVoltage'),('Load 03A_UF'),('Load 29A_UF'),('Load 28A_UF'),('Load 18A_UF')]",1,870,36569-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'UnderFrequency'),('G 02', 'UV'),('NSG_3', 'OverVoltage(1)')]",1,871,36570-
"[('NSG_2', 'OverVoltage'),('NSG_1', 'OverVoltage(1)'),('G 01', 'Out of Step'),('Load 20A_UF'),('Load 29A_UF')]",1,872,36582-
"[('G 05', 'Over-Speed'),('Load 25A_UF'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF')]",1,873,36591-
"[('NSG_2', 'OverVoltage'),('Load 07A_UF'),('Load 12A_UF'),('Load 08A_UF'),('Load 04A_UF')]",1,874,36599-
"[('NSG_2', 'OverFrequency'),('G 01', 'Out of Step'),('NSG_3', 'UnderVoltage')]",1,875,36636-
"[('NSG_2', 'OverVoltage'),('Load 03A_UF'),('Load 08A_UF'),('Load 07A_UF'),('Load 04A_UF')]",1,876,36637-
"[('NSG_2', 'OverVoltage'),('G 01', 'Out of Step'),('NSG_1', 'OverFrequency'),('NSG_3', 'UnderVoltage'),('Load 20A_UF')]",1,877,36649-
"[('G 05', 'Over-Speed'),('Load 12A_UF'),('Load 04A_UF'),('Load 07A_UF'),('Load 15A_UF')]",1,878,36659-
"[('NSG_2', 'OverVoltage'),('Load 23A_UF'),('Load 20A_UF'),('Load 12A_UF'),('Load 07A_UF')]",1,879,36667-
"[('G 01', 'Over-Speed'),('G 02', 'UV'),('G 03', 'UV'),('G 07', 'UV'),('Load 23A_UF')]",1,880,36751-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 23A_UF'),('Load 21A_UF'),('Load 25A_UF')]",1,881,36829-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 12A_UF'),('Load 28A_UF'),('Load 15A_UF')]",1,882,36931-
"[('G 02', 'UV'),('G 03', 'Over-Speed'),('G 01', 'Over-Speed'),('G 09', 'Over-Speed'),('G 08', 'Over-Speed')]",1,883,37029-
"[('G 05', 'Over-Speed'),('Load 20A_UF'),('Load 29A_UF'),('Load 25A_UF'),('Load 28A_UF')]",1,884,37067-
